outer_postcode,region,lat,long
TS18,TS,54.56091591,-1.324196035
SA37,SA,52.01588958,-4.592281386
W1D,WD,51.51331619,-0.132760429
EC4M,ECM,51.5142918,-0.099409537
LN1,LN,53.26081374,-0.591936107
LL66,LL,53.37968632,-4.4082015
PR11,PR,53.79455972,-2.684987906
UB4,UB,51.52594501,-0.408439626
KW8,KW,58.11528076,-3.665101079
BN43,BN,50.83608833,-0.266696414
IV24,IV,57.891236,-4.355877178
YO19,YO,53.9058751,-1.020651055
CR6,CR,51.30908682,-0.052836948
NE10,NE,54.94717871,-1.553899266
B69,B,52.50278347,-2.030540157
TR1,TR,50.26345183,-5.055077802
E6,E,51.52656045,0.053931972
TF4,TF,52.66267802,-2.471475415
EH91,EH,55.92497777,-3.2986005
NN10,NN,52.29286797,-0.59771704
GL1,GL,51.85926473,-2.243812578
EC4R,ECR,51.51080976,-0.090389161
DG10,DG,55.320055,-3.43817626
BS20,BS,51.48059666,-2.753423828
DG7,DG,54.96848566,-4.013828301
TA12,TA,50.97483805,-2.773103459
NG4,NG,52.9710428,-1.087737617
BB8,BB,53.85797642,-2.163494256
W1C,WC,51.51442381,-0.149195863
G15,G,55.90924081,-4.366221602
NR25,NR,52.92022572,1.082782015
PA68,PA,56.43455367,-6.142654667
ST14,ST,52.90445131,-1.86996392
PA37,PA,56.4673164,-5.390039322
CA7,CA,54.80756961,-3.239298868
PL27,PL,50.52387394,-4.874477913
RM19,RM,51.48285258,0.244382084
ME2,ME,51.39152331,0.481481153
PA22,PA,55.97142669,-5.134417125
TN15,TN,51.30267402,0.27455583
NE28,NE,55.00017012,-1.520742611
DG12,DG,54.99013488,-3.251552665
NN1,NN,52.24156905,-0.888095
CA3,CA,54.90922318,-2.940264474
NN16,NN,52.40469605,-0.705493957
DG13,DG,55.17327157,-3.029985079
TF6,TF,52.73673459,-2.555963463
KT18,KT,51.31601116,-0.263352278
TD9,TD,55.39725152,-2.776684337
NN5,NN,52.24677921,-0.935794476
SP1,SP,51.07519664,-1.788782878
AL6,AL,51.83217263,-0.199859118
LL71,LL,53.32953896,-4.370876494
N7,N,51.55346009,-0.118347097
CH42,CH,53.37389195,-3.022770592
CF38,CF,51.56056635,-3.332784996
NP24,NP,51.71898843,-3.238528946
SA31,SA,51.8566969,-4.308313706
PH13,PH,56.53710657,-3.274717984
EX15,EX,50.87751209,-3.340525987
WN6,WN,53.57520474,-2.671933963
AB24,AB,57.16392354,-2.107929587
RG40,RG,51.40012892,-0.835851718
GU51,GU,51.28435454,-0.8424901
NE71,NE,55.55512942,-2.043905863
CH49,CH,53.38110086,-3.103959899
MK16,MK,52.08956944,-0.721828894
UB2,UB,51.4994759,-0.379287867
W9,W,51.52489396,-0.192637574
PH21,PH,57.08983138,-4.019910255
M2,M,53.48039245,-2.244514535
BT8,BT,54.54055899,-5.906585036
KA18,KA,55.45139034,-4.242433335
BT29,BT,54.62080068,-6.196857849
LU1,LU,51.87442606,-0.427059999
HG4,HG,54.15697413,-1.566680289
SY20,SY,52.61480928,-3.818725181
LL33,LL,53.25075414,-3.97899094
SL4,SL,51.47527864,-0.627399982
GL56,GL,51.98947614,-1.703481978
CT14,CT,51.21678184,1.385403708
SA72,SA,51.6917994,-4.93557219
M46,M,53.52584754,-2.492297309
BA15,BA,51.34825924,-2.258112956
S41,S,53.24726496,-1.428296217
NE98,NE,54.9722948,-1.5983485
BH8,BH,50.74208019,-1.851886492
L38,L,53.5239463,-3.051271204
EX11,EX,50.74678538,-3.289574799
AB54,AB,57.45428922,-2.761611101
SP5,SP,51.02150128,-1.770297458
PL29,PL,50.58621345,-4.830153207
CV33,CV,52.25545258,-1.48654569
HP13,HP,51.63446675,-0.740461661
WF2,WF,53.67245781,-1.512440979
NE88,NE,54.95050343,-1.610196857
SY1,SY,52.72261213,-2.740533218
G21,G,55.88222553,-4.220132242
WF1,WF,53.68755642,-1.493688346
SL0,SL,51.52604999,-0.51722777
SW16,SW,51.42125279,-0.129235431
FK1,FK,55.98501646,-3.79475655
ST6,ST,53.05795805,-2.189599895
CV3,CV,52.39102225,-1.478214383
BT94,BT,54.37628838,-7.533989274
DY12,DY,52.38645868,-2.332532696
CR44,CR,51.382348,-0.132875
CW12,CW,53.16574897,-2.213560253
WR11,WR,52.09563878,-1.928899812
G75,G,55.75078598,-4.198431432
SA73,SA,51.71763096,-5.012195661
M25,M,53.52839389,-2.27575226
PH8,PH,56.56241035,-3.599222342
EH16,EH,55.92246706,-3.15297022
BT68,BT,54.36490506,-6.84822428
WN2,WN,53.53590948,-2.58210575
SG1,SG,51.9130636,-0.195014835
RM10,RM,51.54484537,0.157868473
N13,N,51.61809998,-0.104231204
LA5,LA,54.14390089,-2.791954311
TW16,TW,51.41581175,-0.416972729
E1W,EW,51.50910586,-0.058923049
MK4,MK,52.004055,-0.784351533
L70,L,53.40406827,-2.9567696
DD6,DD,56.43634959,-2.926068383
HS7,HS,57.44663253,-7.33991786
DY1,DY,52.51645249,-2.096579278
LL73,LL,53.33523625,-4.244910667
AB31,AB,57.07310123,-2.522582867
TF9,TF,52.89710141,-2.469983497
BD21,BD,53.86422339,-1.907690836
W1G,WG,51.51932422,-0.148274225
DA11,DA,51.43461878,0.350602454
BH11,BH,50.76215562,-1.919619255
L33,L,53.49008403,-2.876799125
NE12,NE,55.02422947,-1.570444314
NR19,NR,52.6751125,0.929976664
DH5,DH,54.82327804,-1.45518893
TW1,TW,51.45110019,-0.325612404
TN40,TN,50.84501933,0.482371932
IV40,IV,57.27435953,-5.647610138
LL45,LL,52.82216172,-4.096273111
BA8,BA,50.99616413,-2.411666744
SR8,SR,54.76678264,-1.336555022
DG16,DG,54.99715888,-3.068596014
LA8,LA,54.32371294,-2.762315519
SA39,SA,52.01889015,-4.243673872
LN3,LN,53.24184355,-0.417034495
KT21,KT,51.31119103,-0.303557974
LA3,LA,54.04987137,-2.879375503
SN8,SN,51.40651277,-1.685663367
CB6,CB,52.40471891,0.221873061
PE28,PE,52.35840431,-0.190072791
PO12,PO,50.7979211,-1.141803996
RM17,RM,51.47970696,0.328481294
W1K,WK,51.51113112,-0.151040503
RM16,RM,51.49298503,0.340847734
DT9,DT,50.94208824,-2.51604045
DY7,DY,52.46635268,-2.230983768
WS7,WS,52.67977139,-1.921522528
RH18,RH,51.09322892,0.035637629
BS29,BS,51.33005391,-2.874131408
PA47,PA,55.6820244,-6.504048267
BN20,BN,50.77480407,0.251930668
AB33,AB,57.22561503,-2.740820624
EH36,EH,55.85544745,-2.854293909
N22,N,51.59988773,-0.110238173
DL11,DL,54.43944888,-1.876733246
DY8,DY,52.46088474,-2.15585378
RG20,RG,51.403541,-1.337726955
SA20,SA,52.01157037,-3.787545255
CA20,CA,54.41037874,-3.462244665
CM16,CM,51.70023417,0.120093405
BD22,BD,53.84580456,-1.955382166
TF8,TF,52.62930331,-2.482107897
EX1,EX,50.72786194,-3.500899353
SE4,SE,51.46100172,-0.035209397
DA10,DA,51.44192431,0.30491611
CF14,CF,51.51983775,-3.204343676
S26,S,53.35267756,-1.291532437
IV16,IV,57.66350244,-4.339564255
HX2,HX,53.73856545,-1.906628053
S66,S,53.42015995,-1.244048788
DN8,DN,53.61527797,-0.955183526
CH28,CH,53.4005872,-3.1119438
OL11,OL,53.60592571,-2.17689215
TR20,TR,50.13178962,-5.488552952
NN4,NN,52.21467272,-0.899666524
DE55,DE,53.10239905,-1.372286425
M30,M,53.48434341,-2.35543149
CW7,CW,53.1899306,-2.529084987
M9,M,53.52200518,-2.21394066
BL11,BL,53.57225758,-2.425380581
EN3,EN,51.66037857,-0.03667686
CA5,CA,54.85473556,-3.019256219
BA12,BA,51.17093836,-2.18872598
CF43,CF,51.65761557,-3.450059796
M99,M,53.48480425,-2.231000833
DN38,DN,53.56049311,-0.391153272
BB9,BB,53.83741863,-2.215622767
BS11,BS,51.49730627,-2.675303549
TQ2,TQ,50.47642334,-3.546229367
PH25,PH,57.26156851,-3.647977371
SE15,SE,51.47273415,-0.065648807
TD11,TD,55.78798511,-2.313526731
L2,L,53.40687317,-2.990055543
LL63,LL,53.2184237,-4.471923567
L10,L,53.47447695,-2.926630384
LE19,LE,52.58409688,-1.206787548
AB25,AB,57.15269868,-2.114032215
BS13,BS,51.41207244,-2.611992542
CH61,CH,53.34911473,-3.102011329
CV4,CV,52.39715666,-1.570909914
SE2,SE,51.48970142,0.115893822
PA33,PA,56.36681327,-5.064011182
W11,W,51.51229824,-0.216151032
B21,B,52.50691084,-1.941468919
ST7,ST,53.08854468,-2.268321877
IV47,IV,57.29520895,-6.344421421
RH1,RH,51.23734144,-0.157659604
WD3,WD,51.64655139,-0.482364507
GU25,GU,51.40107514,-0.572020136
BD15,BD,53.81012584,-1.838338531
HU10,HU,53.75148578,-0.441794914
L69,L,53.38768827,-2.974730543
ST15,ST,52.90019077,-2.150299125
B63,B,52.45151686,-2.069844201
CB9,CB,52.0833232,0.43977939
ME10,ME,51.34360276,0.735384194
TD3,TD,55.70179124,-2.573799933
SA41,SA,51.99524263,-4.705786964
PA35,PA,56.4048289,-5.22743955
HA1,HA,51.5798839,-0.338256725
OL12,OL,53.63644196,-2.165329057
BH17,BH,50.74688378,-1.980080461
DN16,DN,53.56744381,-0.63969509
BH2,BH,50.72107188,-1.884058832
G61,G,55.91912187,-4.331673482
OX4,OX,51.73130235,-1.217410248
SA18,SA,51.79773256,-3.960852885
TQ10,TQ,50.4234489,-3.82620089
SE11,SE,51.48983614,-0.111633851
LS7,LS,53.82057744,-1.539651403
S75,S,53.5627266,-1.521474261
LA10,LA,54.31369544,-2.493605136
KY7,KY,56.19776881,-3.1580914
LS5,LS,53.8210059,-1.607423139
SA47,SA,52.1921943,-4.29965769
LA12,LA,54.20328487,-3.083515385
LL72,LL,53.35237109,-4.240013233
ZE3,ZE,59.88294742,-1.304359333
S73,S,53.52444092,-1.39507222
G41,G,55.83761606,-4.284451123
WN5,WN,53.53190871,-2.687359774
SN2,SN,51.57769694,-1.782886614
W1H,WH,51.51770241,-0.161023722
CF37,CF,51.60334573,-3.334326653
PE22,PE,53.04968871,0.044599401
LL21,LL,52.98998166,-3.410043641
BB6,BB,53.79305638,-2.417386148
PO6,PO,50.84660829,-1.070075741
CH70,CH,53.19274443,-2.922557087
EH53,EH,55.89453386,-3.473065779
EX18,EX,50.90198623,-3.887638455
TW12,TW,51.42286238,-0.369775217
WN1,WN,53.55334191,-2.628114623
AB23,AB,57.21317457,-2.089247539
N15,N,51.58280679,-0.080745122
PR1,PR,53.7573676,-2.70174892
CM0,CM,51.6630446,0.834576795
GU33,GU,51.05179161,-0.890209488
LS25,LS,53.78565105,-1.3258947
B99,B,52.49592642,-1.894258808
N18,N,51.61389149,-0.06662715
M1,M,53.47754618,-2.23622328
NE23,NE,55.08005178,-1.582796371
IV13,IV,57.34180574,-4.020857789
LL29,LL,53.28909359,-3.70831526
SO50,SO,50.96931783,-1.340560385
M50,M,53.47502236,-2.294372927
PA74,PA,56.532966,-6.229753
HU4,HU,53.73613275,-0.404151862
BN26,BN,50.82116018,0.22273627
ML2,ML,55.77688338,-3.913598666
HP17,HP,51.77689477,-0.88419414
EH99,EH,55.947641,-3.2037715
G9,G,55.86874,-4.243491
GU29,GU,50.98466808,-0.747811683
PA32,PA,56.19762191,-5.125377825
NE2,NE,54.98707686,-1.60615592
TF11,TF,52.66519161,-2.358257027
BS3,BS,51.43865908,-2.603065104
AL2,AL,51.71917025,-0.335428261
LE9,LE,52.57308784,-1.281191786
W7,W,51.51188247,-0.335952125
N4,N,51.57008864,-0.104145355
TN6,TN,51.05228282,0.175487822
DA16,DA,51.46483485,0.10626533
S63,S,53.51859776,-1.330616938
PH40,PH,56.9632687,-5.8016539
CT17,CT,51.12909655,1.293784036
DY3,DY,52.53085343,-2.130962282
SW1E,SWE,51.49801481,-0.139789678
G68,G,55.95298926,-4.015994334
WV11,WV,52.61055482,-2.072077973
CW11,CW,53.14324332,-2.367382739
BT37,BT,54.67743768,-5.908196762
DL13,DL,54.71703366,-1.95756621
HP5,HP,51.71283762,-0.608576767
ME18,ME,51.2419634,0.415076774
FY7,FY,53.91599939,-3.027377887
FK8,FK,56.13167753,-4.05909875
CF35,CF,51.5226284,-3.525385131
TS10,TS,54.60680563,-1.069132527
NE49,NE,54.96729476,-2.460803729
CW6,CW,53.16242702,-2.667092112
EC2N,ECN,51.51575405,-0.085545596
BT34,BT,54.15279219,-6.176823843
WC2R,WCR,51.51168891,-0.1183191
RH14,RH,51.03315056,-0.485175736
DL2,DL,54.52815841,-1.597957349
LL61,LL,53.19594843,-4.26264052
DT7,DT,50.72942918,-2.94746341
UB10,UB,51.54938813,-0.452012865
DN41,DN,53.5811991,-0.195479609
WA9,WA,53.4360852,-2.719278055
HS6,HS,57.60179606,-7.301064231
CF24,CF,51.48797895,-3.162000385
SO24,SO,51.0842395,-1.14745822
WD5,WD,51.70283233,-0.416376162
TR16,TR,50.23272535,-5.221217128
UB1,UB,51.51560796,-0.373284168
NG12,NG,52.90912074,-1.051842444
YO1,YO,53.95861005,-1.082640238
WC1H,WCH,51.52689622,-0.125592
SL8,SL,51.57871241,-0.708718617
PE8,PE,52.52205793,-0.453782281
PR4,PR,53.75449264,-2.834258748
LL64,LL,53.22870381,-4.518231948
SK22,SK,53.37242883,-1.984500052
B11,B,52.45454322,-1.858100392
L21,L,53.47138198,-3.000352506
TQ14,TQ,50.55076613,-3.507834649
L37,L,53.55711918,-3.063731275
BT56,BT,55.19758745,-6.650554966
BT31,BT,54.27691402,-5.968582233
SW4,SW,51.46111161,-0.136480999
NE32,NE,54.96780239,-1.48449119
BH31,BH,50.87595169,-1.87254973
RG23,RG,51.25871817,-1.14943995
DN10,DN,53.42452385,-0.935207486
OL14,OL,53.71451588,-2.100979019
DD9,DD,56.74815103,-2.668388489
EH22,EH,55.88490909,-3.060605537
CA13,CA,54.65974646,-3.368262281
RG18,RG,51.43143184,-1.260172028
RM15,RM,51.5087394,0.276272037
LS23,LS,53.90032943,-1.34845283
B98,B,52.3022717,-1.913217423
L14,L,53.41794445,-2.881098719
DD3,DD,56.48315372,-2.989912702
SA65,SA,51.98802989,-4.969803391
TA18,TA,50.88293797,-2.787388758
BS1,BS,51.45336014,-2.593410803
NP13,NP,51.7353274,-3.141461799
EN2,EN,51.65998813,-0.094203727
TW8,TW,51.48730834,-0.306394765
AB44,AB,57.66825928,-2.492265993
GU31,GU,50.99698488,-0.903483341
BT48,BT,55.01026227,-7.327603493
BT19,BT,54.65136652,-5.667167279
TW11,TW,51.42630759,-0.331773288
GU6,GU,51.14054794,-0.483999512
LE15,LE,52.65630994,-0.701957543
SA33,SA,51.84955572,-4.441154349
WV99,WV,52.67134598,-2.420289716
NE21,NE,54.95762214,-1.721328035
BD9,BD,53.81287812,-1.792317552
BD14,BD,53.7821876,-1.818342556
CT21,CT,51.07262942,1.076218101
RH12,RH,51.07716047,-0.332270934
L80,L,53.469219,-2.969084
S99,S,53.40424072,-1.431034917
ME8,ME,51.36128487,0.596679655
RG6,RG,51.4382441,-0.928494514
NG5,NG,52.99728171,-1.14422769
ST4,ST,52.99453355,-2.185479816
G1,G,55.85885485,-4.24887285
IP98,IP,52.376595,1.1109275
NE63,NE,55.17817899,-1.563243578
PL28,PL,50.53282147,-4.967275643
L12,L,53.43502073,-2.895768361
PE5,PE,52.575091,-0.351304673
PO20,PO,50.78343572,-0.785008056
B10,B,52.46959041,-1.852347483
KY5,KY,56.1454006,-3.295076338
BT9,BT,54.57204286,-5.949998611
AB21,AB,57.20961119,-2.20202305
AB39,AB,56.9792298,-2.217178846
EN4,EN,51.64904684,-0.160802347
GL20,GL,52.00231122,-2.132266755
B18,B,52.49135315,-1.925688102
PH50,PH,56.71453293,-4.964903432
BB11,BB,53.7826926,-2.253843203
DE4,DE,53.12694213,-1.565521058
B6,B,52.50528708,-1.885975979
DE12,DE,52.72340169,-1.554013027
LL76,LL,53.30072889,-4.239334222
PE3,PE,52.58439152,-0.275317166
NG9,NG,52.92587369,-1.238487848
SK8,SK,53.379737,-2.209126348
TR22,TR,49.895171,-6.340873
BS37,BS,51.54076188,-2.414101371
SK1,SK,53.40760326,-2.151469961
B65,B,52.4836658,-2.043821982
LU6,LU,51.87793788,-0.537988023
B8,B,52.49113093,-1.841322231
TF5,TF,52.71717428,-2.539170356
CH47,CH,53.39648137,-3.169181418
DL6,DL,54.37120651,-1.39030306
IP33,IP,52.24287652,0.708777308
M6,M,53.49270908,-2.299145661
WD4,WD,51.70587943,-0.456479613
SK2,SK,53.39435021,-2.132434624
TD5,TD,55.58791524,-2.417047587
PL16,PL,50.64654918,-4.263814144
TS28,TS,54.72564016,-1.375002799
GL11,GL,51.68982553,-2.357201289
TS4,TS,54.55598198,-1.222879063
LS3,LS,53.80257675,-1.563485398
IV15,IV,57.59934483,-4.431539469
PL95,PL,50.36440806,-4.104439129
BN13,BN,50.83264975,-0.411258845
BD12,BD,53.74567164,-1.762673063
TW14,TW,51.45338551,-0.421932239
KW6,KW,58.25028859,-3.443995353
OX39,OX,51.70159294,-0.915911663
YO32,YO,54.0124962,-1.05939581
LE14,LE,52.78397629,-0.897482885
EX19,EX,50.87804673,-4.005584436
SP10,SP,51.21144407,-1.484564031
BA16,BA,51.12421931,-2.745712769
BH4,BH,50.72126949,-1.899692661
RH6,RH,51.17294332,-0.16398267
MK41,MK,52.152643,-0.447723081
CH32,CH,53.36197086,-2.997605
EC1A,ECA,51.52031537,-0.103902455
FK10,FK,56.11582036,-3.783109322
BT92,BT,54.22429098,-7.466399347
GL8,GL,51.64255711,-2.170951582
DH1,DH,54.78206591,-1.565583019
B77,B,52.61851101,-1.668801288
SO42,SO,50.81514387,-1.536301865
BD18,BD,53.83067753,-1.7769896
GU3,GU,51.24658942,-0.629340545
PE13,PE,52.67002036,0.137009778
DE56,DE,53.02178949,-1.475040955
CB11,CB,51.99926364,0.212049322
B5,B,52.46959252,-1.897543246
LE17,LE,52.46762242,-1.177817123
LL13,LL,53.03447663,-2.959048313
CR2,CR,51.34782134,-0.081840778
NE65,NE,55.31492312,-1.748548494
PH9,PH,56.64820274,-3.690140744
AB42,AB,57.50109743,-1.892271844
ZE1,ZE,60.15148921,-1.170510055
EX24,EX,50.74047322,-3.089576383
PE10,PE,52.77477316,-0.377162958
TS14,TS,54.53245425,-1.062596476
LE11,LE,52.76807342,-1.218846871
SY21,SY,52.65813028,-3.207476774
TW9,TW,51.46946735,-0.292702095
TF7,TF,52.63923181,-2.450507648
CH99,CH,53.17637528,-2.894870278
WV9,WV,52.63736478,-2.143576645
BS16,BS,51.48676483,-2.509813242
YO60,YO,54.08609912,-0.938544344
DA6,DA,51.45517006,0.138667759
LS26,LS,53.75171052,-1.449770725
LE13,LE,52.76591915,-0.887067766
LA7,LA,54.22573022,-2.773010962
SY11,SY,52.87008713,-3.031244521
FK18,FK,56.32459638,-4.329124375
S70,S,53.54113782,-1.474833569
CH62,CH,53.33422241,-2.981540518
PL11,PL,50.37297483,-4.254500478
ME20,ME,51.30334284,0.459754356
BR5,BR,51.39170745,0.103335437
WF14,WF,53.6797526,-1.695924698
BR3,BR,51.40459231,-0.030543625
NN6,NN,52.32706683,-0.94698064
BH7,BH,50.73635786,-1.826578301
GL9,GL,51.55559526,-2.303325577
CH34,CH,53.27903338,-2.905083453
HU20,HU,53.78789985,-0.511582088
BA9,BA,51.05769994,-2.410025253
EX4,EX,50.73130807,-3.526788627
BT21,BT,54.64001964,-5.54710246
IP10,IP,52.01921508,1.27014788
SW17,SW,51.43079473,-0.164678271
G77,G,55.77406544,-4.331654999
B70,B,52.52086472,-2.004369395
NE9,NE,54.93134535,-1.585430588
SA11,SA,51.67469364,-3.761801048
BT5,BT,54.58915684,-5.871098551
G44,G,55.81419126,-4.255590591
EX22,EX,50.82780742,-4.367877856
TD4,TD,55.64244948,-2.672072824
CO10,CO,52.05855969,0.720732508
LS88,LS,53.76531694,-1.501430438
SL95,SL,51.49916663,-0.53905325
FK13,FK,56.15189653,-3.739876795
BB2,BB,53.74164754,-2.501822243
B73,B,52.55352036,-1.842099149
LS21,LS,53.91161157,-1.680433238
TF2,TF,52.70112666,-2.439874614
SW1Y,SWY,51.50750145,-0.134564021
ZE2,ZE,60.31629022,-1.229316293
PA13,PA,55.89329695,-4.631360656
HG5,HG,54.01347995,-1.457926434
BT1,BT,54.59976023,-5.928481321
WA10,WA,53.45427957,-2.756266453
BR2,BR,51.38728438,0.02240631
SY9,SY,52.49905052,-2.990535881
SY7,SY,52.42538695,-2.886741005
KT14,KT,51.33837481,-0.488298929
NP25,NP,51.80276915,-2.724098408
CV35,CV,52.22161233,-1.593368154
EH1,EH,55.95060068,-3.193068105
SR5,SR,54.92261782,-1.424186707
G32,G,55.84890702,-4.165507351
IP6,IP,52.13264551,1.110764319
BA7,BA,51.08930146,-2.519395371
WV5,WV,52.53404335,-2.210338758
WF10,WF,53.72401606,-1.347671403
NG13,NG,52.94857238,-0.906993604
W1S,WS,51.51124829,-0.142293133
SM6,SM,51.36140157,-0.1444754
LE94,LE,52.483686,-0.905523
EH15,EH,55.94618688,-3.112535451
BT51,BT,55.06047413,-6.682944283
WF7,WF,53.66624379,-1.352815988
SS7,SS,51.56231644,0.577767487
EH30,EH,55.98545931,-3.392707022
PL35,PL,50.68478916,-4.685319253
LS20,LS,53.87444713,-1.715825039
S10,S,53.37671108,-1.518538594
ST8,ST,53.11554148,-2.167891746
L11,L,53.44786406,-2.9154457
TR19,TR,50.10010786,-5.6315958
BD10,BD,53.83290639,-1.724803202
IV23,IV,57.76773994,-5.009511429
LL51,LL,52.97393093,-4.238666432
BD6,BD,53.76452183,-1.786207235
SS15,SS,51.57748726,0.428138655
SY14,SY,53.03126196,-2.768170759
TS24,TS,54.69682603,-1.211195738
FK16,FK,56.19111103,-4.061312203
SL9,SL,51.59770937,-0.55586859
RG2,RG,51.42089192,-0.952449629
BN41,BN,50.84160961,-0.217626516
G70,G,55.949874,-3.9879804
ML3,ML,55.76997477,-4.055081737
LL67,LL,53.41109913,-4.456743721
BN27,BN,50.87184931,0.263454793
AB53,AB,57.52502136,-2.393679423
YO24,YO,53.94594107,-1.11698764
IG5,IG,51.59103575,0.063534218
GL51,GL,51.89902538,-2.110470524
SN26,SN,51.61401221,-1.78811775
BS48,BS,51.42513809,-2.747942471
CV7,CV,52.44655998,-1.569759616
DA4,DA,51.38858704,0.232221021
BN12,BN,50.81397397,-0.429346317
DN7,DN,53.58341932,-1.013255303
ME16,ME,51.27374232,0.496299566
NE22,NE,55.1351438,-1.586841793
OL2,OL,53.57327828,-2.10995685
KA22,KA,55.64999922,-4.808885722
EX9,EX,50.63947254,-3.324017013
PA43,PA,55.75561221,-6.284157513
WF8,WF,53.68614282,-1.300458133
CV36,CV,52.05905451,-1.621882624
CH33,CH,53.2905596,-3.0626384
LL42,LL,52.72577194,-4.055295176
IV45,IV,57.0717245,-5.906563417
SG2,SG,51.89654843,-0.16409717
IV56,IV,57.36556207,-6.430230357
DD4,DD,56.4820625,-2.935734547
N19,N,51.56525904,-0.129951364
WC1A,WCA,51.51978092,-0.121043865
KA29,KA,55.75583609,-4.854021953
IP21,IP,52.36485972,1.236733453
TA8,TA,51.24524504,-2.995059021
WV13,WV,52.58514485,-2.058137992
WC2H,WCH,51.51333791,-0.127371839
HG1,HG,53.9999534,-1.535529113
BN45,BN,50.89670212,-0.190209
LD3,LD,51.96078626,-3.369915954
B96,B,52.25175384,-1.960359957
SA9,SA,51.78129067,-3.768879851
CR3,CR,51.2881569,-0.082495227
UB7,UB,51.50441279,-0.469161791
DY13,DY,52.3367139,-2.281340899
B60,B,52.32433479,-2.049384944
SN13,SN,51.42459164,-2.212446763
SM4,SM,51.39312935,-0.199646081
SO21,SO,51.0758006,-1.31627357
BT12,BT,54.59290336,-5.958495472
SL7,SL,51.57535673,-0.777823436
HX1,HX,53.72100908,-1.871674595
CF39,CF,51.60015194,-3.425292107
CM5,CM,51.72188413,0.248305298
OX7,OX,51.910512,-1.528630659
HR2,HR,52.00981201,-2.785309431
BD13,BD,53.78677481,-1.861331878
PA38,PA,56.59531452,-5.328284968
WR4,WR,52.20378341,-2.189672037
CH43,CH,53.38432602,-3.059676425
B3,B,52.48509432,-1.902373146
SN6,SN,51.62136782,-1.740577325
BA10,BA,51.11316847,-2.447861412
SE25,SE,51.3977841,-0.076781304
KA6,KA,55.41621631,-4.504790718
NN29,NN,52.25806433,-0.664760623
AB41,AB,57.37383254,-2.10406378
DE21,DE,52.93408351,-1.432023418
TD10,TD,55.71159115,-2.451625805
PL24,PL,50.35527002,-4.711245076
WA6,WA,53.2726997,-2.72470457
PH35,PH,57.07653131,-4.900447188
NE45,NE,54.9765283,-2.014621745
PL1,PL,50.37059164,-4.154295138
KA19,KA,55.34608742,-4.667978373
CT3,CT,51.27694877,1.211771474
HP12,HP,51.62583738,-0.779586918
GU7,GU,51.18963491,-0.612086293
BB5,BB,53.75431974,-2.37342969
TR2,TR,50.25480613,-4.950528314
B36,B,52.50420138,-1.778470795
L71,L,53.43880792,-2.974581385
S12,S,53.34813704,-1.40642622
PA65,PA,56.46909175,-5.725299625
SA68,SA,51.72953501,-4.765446433
CH44,CH,53.41529998,-3.037092212
AB34,AB,57.09375796,-2.811725048
KT17,KT,51.34121833,-0.249578783
BH25,BH,50.75282272,-1.657977695
PA11,PA,55.85710063,-4.584751639
WS3,WS,52.61977673,-1.992097365
NE38,NE,54.89347983,-1.524811928
M8,M,53.50865705,-2.240115279
SE23,SE,51.4414675,-0.049153782
SO20,SO,51.11666623,-1.516684047
CO1,CO,51.88426221,0.897088743
EH9,EH,55.93301097,-3.18536445
OL13,OL,53.70080961,-2.204424784
DH99,DH,54.788237,-1.549371667
GL54,GL,51.8962608,-1.845670941
CO3,CO,51.88451615,0.856510851
LD5,LD,52.1262366,-3.622987543
RH10,RH,51.11810595,-0.154877336
S9,S,53.39809591,-1.417781732
PA60,PA,55.87872421,-5.915644316
B50,B,52.16833923,-1.856228898
CF36,CF,51.48505724,-3.699501518
TS29,TS,54.71081334,-1.420225725
N6,N,51.57319105,-0.146024433
CO14,CO,51.85028551,1.267192012
M43,M,53.48370365,-2.149358832
CR9,CR,51.37412259,-0.098470762
DG11,DG,55.11363592,-3.338810411
KA3,KA,55.64538493,-4.496840072
NP11,NP,51.64386802,-3.131617729
GU47,GU,51.34940615,-0.792038921
SY16,SY,52.52072637,-3.312402406
PR8,PR,53.62621712,-3.010302472
DL16,DL,54.69894881,-1.605609593
WN4,WN,53.49366606,-2.644368428
N1,N,51.53774667,-0.097050804
CA26,CA,54.54459317,-3.482507716
IP20,IP,52.40649708,1.319216465
IV22,IV,57.73870665,-5.513687065
SE8,SE,51.48191812,-0.029464787
BL0,BL,53.64837902,-2.317001982
B94,B,52.34953057,-1.79384522
BH18,BH,50.75954078,-1.998476207
DD10,DD,56.74844218,-2.427092575
BT7,BT,54.58193281,-5.924547791
EH4,EH,55.96242711,-3.260869439
BR8,BR,51.39856381,0.174366033
WF13,WF,53.69228818,-1.646721425
LS18,LS,53.83865182,-1.63954041
DN5,DN,53.53835868,-1.17444539
HU15,HU,53.74858731,-0.620035446
SY17,SY,52.51740845,-3.468820343
KW13,KW,58.4569535,-3.897022
SK13,SK,53.44858673,-1.964338975
CA4,CA,54.84700363,-2.831675002
RM7,RM,51.57489966,0.168851695
OX49,OX,51.6506477,-1.001160567
KT22,KT,51.30157736,-0.339397041
MK9,MK,52.04025941,-0.755341221
BT75,BT,54.37243105,-7.316761065
HD4,HD,53.62563346,-1.797794513
S20,S,53.33461971,-1.352168845
PE36,PE,52.93949487,0.508939
SE1,SE,51.499183,-0.091531182
RG10,RG,51.48240222,-0.853260125
PA77,PA,56.49508585,-6.881039385
